local_time,sex,event,round,startlist_url,results_url,summary_url,points_url,pos,bib,name,country,mark
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,4.0,2268.0,Justyna ŚWIĘTY-ERSETIC,POL,50.95 Re SB
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,5.0,1511.0,Ellie BEER,AUS,51.47 Re PB
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,6.0,1691.0,Lina Esther LICONA TORRES,COL,51.85 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,7.0,1641.0,Zoe SHERAR,CAN,51.97 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,1.0,1862.0,Amber ANNING,GBR,49.68 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,2.0,2175.0,Lieke KLAVER,NED,49.96 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,3.0,2159.0,Paola MORÁN,MEX,51.04 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,4.0,1653.0,Martina WEIL,CHI,51.15 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,5.0,2027.0,Alice MANGIONE,ITA,51.60 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,6.0,2209.0,Ella ONOJUVWEVWO,NGR,51.65 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,7.0,1602.0,Tiffani MARINHO,BRA,52.62 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,8.0,2280.0,Cátia AZEVEDO,POR,52.73 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,1.0,2248.0,Natalia KACZMAREK,POL,49.98 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,2.0,1705.0,Roxana GÓMEZ,CUB,50.38 Q SB
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,3.0,1566.0,Sada WILLIAMS,BAR,50.45 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,4.0,1887.0,Victoria OHURUOGU,GBR,50.93 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,5.0,2130.0,Gunta VAIČULE,LAT,51.13 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,6.0,1576.0,Helena PONETTE,BEL,51.75 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,7.0,1560.0,Shaunae MILLER-UIBO,BAH,2:22.29 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,,2203.0,Esther Elo JOSEPH,NGR,DQ
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,1.0,1734.0,Marileidy PAULINO,DOM,49.42 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,2.0,2422.0,Aaliyah BUTLER,USA,50.52 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,3.0,1553.0,Susanne GOGL-WALLI,AUT,50.67 Q PB
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,4.0,1994.0,Sharlene MAWDSLEY,IRL,50.71 Re PB
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,5.0,1963.0,Aliyah ABRAMS,GUY,51.55 Re SB
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,6.0,1718.0,Lurdes Gloria MANUEL,CZE,52.20 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,7.0,1977.0,Pahal KIRAN,IND,52.51 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,8.0,1567.0,Cynthia BOLINGO,BEL,52.77 Re SB
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,1.0,1985.0,Rhasidat ADELEKE,IRL,50.09 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,2.0,2440.0,Alexis HOLMES,USA,50.35 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,3.0,2046.0,Junelle BROMFIELD,JAM,51.36 Q
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,4.0,2304.0,Miranda Charlene COETZEE,RSA,51.58 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,5.0,1725.0,Lada VONDROVÁ,CZE,51.80 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,6.0,1626.0,Lauren GALE,CAN,53.13 Re
11:55,W,400 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/heats/summary#resultheader,,7.0,1688.0,Evelis AGUILAR,COL,53.36 Re
